state,county,start_time,duration,min_customers,max_customers,mean_customers
New Jersey,Hudson,6/23/2020 15:15,0.25,646,646,646
New Jersey,Hudson,6/27/2020 20:15,0.25,1913,1913,1913
New Jersey,Hudson,6/28/2020 10:30,1.75,300,322,304
New Jersey,Hudson,6/29/2020 22:45,0.25,1239,1239,1239
New Jersey,Hudson,7/1/2020 17:00,4,426,1606,507
New Jersey,Hudson,7/6/2020 4:00,0.25,947,947,947
New Jersey,Hudson,7/7/2020 10:15,0.5,2346,2346,2346
New Jersey,Hudson,7/10/2020 20:00,2.5,605,1177,814
New Jersey,Hudson,7/11/2020 0:30,2.25,858,6453,1506
New Jersey,Hudson,7/11/2020 12:45,0.25,5594,5594,5594
New Jersey,Hudson,7/14/2020 1:00,0.25,1051,1051,1051
New Jersey,Hudson,7/15/2020 23:15,0.25,369,369,369
New Jersey,Hudson,7/19/2020 5:30,1.25,2351,2353,2352
New Jersey,Hudson,7/19/2020 21:45,2.5,215,215,215
New Jersey,Hudson,7/20/2020 10:00,0.25,6563,6563,6563
New Jersey,Hudson,7/20/2020 13:15,0.5,2347,2348,2348
New Jersey,Hudson,7/20/2020 14:00,0.25,1599,1599,1599
New Jersey,Hudson,7/20/2020 18:45,0.25,6569,6569,6569
New Jersey,Hudson,7/20/2020 20:15,1.25,1321,1477,1387
New Jersey,Hudson,7/20/2020 22:30,0.5,361,367,364
New Jersey,Hudson,7/21/2020 1:00,0.5,227,228,228
New Jersey,Hudson,7/21/2020 21:45,0.75,710,712,711
New Jersey,Hudson,7/22/2020 3:00,2,1026,1069,1050
New Jersey,Hudson,7/22/2020 23:15,4,1220,9600,2741
New Jersey,Hudson,7/26/2020 8:00,0.25,532,532,532
New Jersey,Hudson,7/26/2020 22:30,0.75,563,581,570
New Jersey,Hudson,7/26/2020 23:30,0.25,313,313,313
New Jersey,Hudson,7/27/2020 0:15,0.5,261,287,274
New Jersey,Hudson,7/27/2020 11:00,0.25,503,503,503
New Jersey,Hudson,7/28/2020 1:15,3,200,6797,2774
New Jersey,Hudson,7/31/2020 6:30,1.25,206,397,245
New Jersey,Hudson,8/4/2020 17:00,116.75,232,34050,7468
New Jersey,Hudson,8/10/2020 20:00,0.75,320,321,321
New Jersey,Hudson,8/11/2020 6:45,0.25,1409,1409,1409
New Jersey,Hudson,8/11/2020 8:00,0.5,2097,2097,2097
New Jersey,Hudson,8/14/2020 17:30,1.25,901,903,902
New Jersey,Hudson,8/15/2020 4:15,0.25,1379,1379,1379
New Jersey,Hudson,8/21/2020 0:45,0.25,782,782,782
New Jersey,Hudson,8/27/2020 21:30,0.5,1822,1822,1822
New Jersey,Hudson,8/31/2020 2:30,0.25,3265,3265,3265
New Jersey,Hudson,9/6/2020 15:45,0.25,2064,2064,2064
New Jersey,Hudson,9/9/2020 13:45,0.25,778,778,778
New Jersey,Hudson,9/10/2020 9:45,1,1004,1027,1021
New Jersey,Hudson,9/12/2020 9:15,0.25,3678,3678,3678
New Jersey,Hudson,9/14/2020 15:15,0.25,10226,10226,10226
New Jersey,Hudson,9/20/2020 13:15,0.5,241,241,241
New Jersey,Hudson,9/24/2020 11:15,1.75,211,890,405
New Jersey,Hudson,9/29/2020 14:15,1.5,534,535,535
New Jersey,Hudson,9/29/2020 16:15,0.25,234,234,234
New Jersey,Hudson,10/5/2020 17:30,1,239,240,240
New Jersey,Hudson,10/6/2020 18:30,16,437,724,483
New Jersey,Hudson,10/13/2020 11:15,0.75,245,259,250
New Jersey,Hudson,10/20/2020 1:45,0.5,586,638,612
New Jersey,Hudson,10/23/2020 15:15,0.25,2333,2333,2333
New Jersey,Hudson,10/29/2020 13:15,3.25,249,251,250
New Jersey,Hudson,11/1/2020 13:30,0.25,1183,1183,1183
New Jersey,Hudson,11/2/2020 14:30,2.5,1020,1142,1057
New Jersey,Hudson,11/16/2020 2:00,9.25,528,4897,1393
New Jersey,Hudson,11/16/2020 12:15,1,1267,1273,1270
New Jersey,Hudson,11/18/2020 11:15,0.25,1072,1072,1072
New Jersey,Hudson,11/18/2020 11:45,1.75,1183,1439,1378
New Jersey,Hudson,11/18/2020 14:30,0.5,371,371,371
New Jersey,Hudson,11/23/2020 15:45,0.5,525,525,525
New Jersey,Hudson,11/25/2020 21:30,1.25,200,201,201
New Jersey,Hudson,11/26/2020 9:45,0.25,1378,1378,1378
New Jersey,Hudson,11/26/2020 13:00,1,639,639,639
New Jersey,Hudson,11/30/2020 16:45,1.25,1826,1913,1869
New Jersey,Hudson,11/30/2020 18:45,0.25,1861,1861,1861
New Jersey,Hudson,12/4/2020 4:15,0.5,880,881,881
New Jersey,Hudson,12/5/2020 16:30,0.25,819,819,819
New Jersey,Hudson,12/9/2020 0:15,4.25,558,4410,2826
New Jersey,Hudson,12/11/2020 15:00,0.5,200,201,201
New Jersey,Hudson,12/14/2020 5:00,2,2259,2264,2260
New Jersey,Hudson,12/15/2020 9:00,0.25,1866,1866,1866
New Jersey,Hudson,12/25/2020 3:30,1.25,1336,1353,1343
New Jersey,Hudson,12/25/2020 5:00,1.5,296,1224,1045
New Jersey,Hudson,12/25/2020 6:45,0.25,1382,1382,1382
New Jersey,Hudson,12/25/2020 7:30,7.25,203,3491,1413
New Jersey,Hudson,12/25/2020 15:00,10.5,603,2985,962
New Jersey,Hudson,1/1/2021 0:00,0.75,3710,3710,3710
New Jersey,Hudson,1/16/2021 1:45,0.5,3228,3228,3228
New Jersey,Hudson,1/17/2021 18:00,0.25,1363,1363,1363
New Jersey,Hudson,1/20/2021 18:45,0.25,230,230,230
New Jersey,Hudson,1/24/2021 4:15,2.25,1444,1444,1444
New Jersey,Hudson,1/24/2021 6:45,0.25,1444,1444,1444
New Jersey,Hudson,1/29/2021 23:00,0.25,1245,1245,1245
New Jersey,Hudson,2/9/2021 21:00,1.5,1415,2536,1643
New Jersey,Hudson,2/10/2021 9:00,1.25,1049,1049,1049
New Jersey,Hudson,2/10/2021 13:45,0.25,1049,1049,1049
New Jersey,Hudson,2/11/2021 13:15,0.25,2787,2787,2787
New Jersey,Hudson,2/12/2021 17:45,0.5,1430,1430,1430
New Jersey,Hudson,2/16/2021 1:00,2.75,500,7554,2687
New Jersey,Hudson,2/16/2021 14:00,0.5,504,504,504
New Jersey,Hudson,2/17/2021 13:30,0.25,5523,5523,5523
New Jersey,Hudson,2/22/2021 6:30,0.25,2671,2671,2671
New Jersey,Hudson,2/22/2021 8:15,2.25,1032,1032,1032
New Jersey,Hudson,2/23/2021 2:45,0.25,407,407,407
New Jersey,Hudson,2/25/2021 16:00,3,217,1702,1559
New Jersey,Hudson,2/26/2021 6:15,1,2559,2559,2559
New Jersey,Hudson,2/26/2021 7:30,0.25,2559,2559,2559
New Jersey,Hudson,2/27/2021 13:15,0.75,2175,3714,3201
New Jersey,Hudson,2/28/2021 1:45,0.5,662,709,686
New Jersey,Hudson,3/2/2021 5:15,0.25,5282,5282,5282
New Jersey,Hudson,3/6/2021 20:30,2,894,959,941
New Jersey,Hudson,3/7/2021 0:30,0.75,2346,2371,2363
New Jersey,Hudson,3/17/2021 21:45,0.25,410,410,410
New Jersey,Hudson,3/22/2021 18:15,2.25,1974,2018,1996
New Jersey,Hudson,3/26/2021 19:15,4.75,239,5580,765
New Jersey,Hudson,4/1/2021 23:45,0.25,950,950,950
New Jersey,Hudson,4/2/2021 12:45,0.25,406,406,406
New Jersey,Hudson,4/2/2021 13:15,2,212,213,212
New Jersey,Hudson,4/6/2021 18:45,2.5,1242,1429,1330
New Jersey,Hudson,4/6/2021 22:15,2,725,1747,1367
New Jersey,Hudson,4/12/2021 4:30,0.25,1034,1034,1034
New Jersey,Hudson,4/13/2021 7:00,1,2446,2465,2459
New Jersey,Hudson,4/14/2021 6:15,1.5,2405,9332,3561
New Jersey,Hudson,4/20/2021 7:45,0.5,523,523,523
New Jersey,Hudson,4/20/2021 8:45,0.25,523,523,523
New Jersey,Hudson,4/20/2021 12:45,0.75,259,260,260
New Jersey,Hudson,4/24/2021 0:00,1.25,954,1904,1144
New Jersey,Hudson,4/28/2021 4:30,0.25,716,716,716
New Jersey,Hudson,4/28/2021 5:00,1.5,758,758,758
New Jersey,Hudson,4/28/2021 18:30,1,325,327,326
New Jersey,Hudson,4/28/2021 21:45,0.25,269,269,269
New Jersey,Hudson,4/30/2021 12:15,1.5,453,515,474
New Jersey,Hudson,4/30/2021 15:15,0.25,1604,1604,1604
New Jersey,Hudson,5/7/2021 12:00,0.75,269,270,269
New Jersey,Hudson,5/10/2021 5:30,1.25,210,210,210
New Jersey,Hudson,5/14/2021 17:45,0.5,392,392,392
New Jersey,Hudson,5/17/2021 5:15,1.25,2674,2674,2674
New Jersey,Hudson,5/19/2021 11:30,2,1005,1380,1159
New Jersey,Hudson,5/19/2021 14:30,0.25,1035,1035,1035
New Jersey,Hudson,5/19/2021 16:15,0.25,585,585,585
New Jersey,Hudson,5/21/2021 0:15,1.75,896,976,930
New Jersey,Hudson,5/23/2021 23:45,0.5,1467,1467,1467
New Jersey,Hudson,5/24/2021 0:30,0.75,250,251,250
New Jersey,Hudson,5/25/2021 18:00,3,434,1365,590
New Jersey,Hudson,5/30/2021 11:15,2.5,1616,2044,1829
New Jersey,Hudson,6/1/2021 14:15,1.25,599,601,600
New Jersey,Hudson,6/1/2021 23:30,0.5,627,627,627
New Jersey,Hudson,6/4/2021 3:15,0.25,1657,1657,1657
New Jersey,Hudson,6/4/2021 15:45,0.25,2477,2477,2477
New Jersey,Hudson,6/5/2021 18:15,0.5,2109,2129,2119
New Jersey,Hudson,6/8/2021 20:30,2.25,559,781,671
New Jersey,Hudson,6/9/2021 1:15,0.5,259,259,259
New Jersey,Hudson,6/9/2021 11:15,1,257,258,257
New Jersey,Hudson,6/9/2021 19:30,4.75,1329,2426,1761
New Jersey,Hudson,6/10/2021 17:15,1.75,1271,1355,1307
New Jersey,Hudson,6/17/2021 14:00,0.25,530,530,530
New Jersey,Hudson,6/18/2021 10:15,2,2407,2407,2407
New Jersey,Hudson,6/19/2021 9:15,1,317,345,338
New Jersey,Hudson,6/23/2021 9:30,2.25,248,250,249
New Jersey,Hudson,6/24/2021 15:30,1.25,544,1237,955
New Jersey,Hudson,6/24/2021 18:15,0.25,1494,1494,1494
New Jersey,Hudson,6/26/2021 10:00,1.5,221,268,252
New Jersey,Hudson,6/30/2021 2:00,0.25,210,210,210
New Jersey,Hudson,6/30/2021 21:15,2.75,230,330,283
New Jersey,Hudson,7/1/2021 0:15,1.75,313,364,336
New Jersey,Hudson,7/3/2021 22:45,0.25,879,879,879
New Jersey,Hudson,7/6/2021 2:00,1,1599,1627,1608
New Jersey,Hudson,7/7/2021 1:45,0.75,365,392,383
New Jersey,Hudson,7/8/2021 1:00,0.5,785,785,785
New Jersey,Hudson,7/8/2021 22:15,0.25,1165,1165,1165
New Jersey,Hudson,7/9/2021 0:00,0.25,816,816,816
New Jersey,Hudson,7/9/2021 12:15,0.5,870,870,870
New Jersey,Hudson,7/10/2021 13:45,0.5,875,906,891
New Jersey,Hudson,7/11/2021 15:00,1.25,230,231,231
New Jersey,Hudson,7/17/2021 18:45,0.5,1859,1859,1859
New Jersey,Hudson,7/18/2021 5:00,2.5,579,579,579
New Jersey,Hudson,7/27/2021 2:30,4.25,662,1692,965
New Jersey,Hudson,7/30/2021 1:45,0.5,803,804,804
New Jersey,Hudson,7/31/2021 6:30,1,1687,1717,1702
New Jersey,Hudson,8/2/2021 18:00,0.75,14035,14417,14290
New Jersey,Hudson,8/8/2021 9:15,0.5,1044,1044,1044
New Jersey,Hudson,8/14/2021 11:15,0.25,4460,4460,4460
New Jersey,Hudson,8/17/2021 19:45,2,204,211,208
New Jersey,Hudson,8/17/2021 23:15,1,882,901,896
New Jersey,Hudson,8/24/2021 17:00,1,931,933,932
New Jersey,Hudson,8/27/2021 8:30,1,408,409,409
New Jersey,Hudson,8/27/2021 9:45,1.5,387,387,387
New Jersey,Hudson,8/27/2021 22:00,3,286,1615,793
New Jersey,Hudson,8/28/2021 12:00,0.25,2492,2492,2492
New Jersey,Hudson,9/1/2021 17:30,0.25,2140,2140,2140
New Jersey,Hudson,9/2/2021 1:15,23.75,220,2592,686
New Jersey,Hudson,9/3/2021 3:00,0.25,879,879,879
New Jersey,Hudson,9/3/2021 5:45,0.5,993,994,994
New Jersey,Hudson,9/3/2021 6:30,0.25,990,990,990
New Jersey,Hudson,9/3/2021 7:45,0.25,1745,1745,1745
New Jersey,Hudson,9/3/2021 8:30,0.25,1070,1070,1070
New Jersey,Hudson,9/6/2021 12:45,0.25,990,990,990
New Jersey,Hudson,9/6/2021 19:30,2.25,260,300,273
New Jersey,Hudson,9/13/2021 20:00,0.75,757,758,757
New Jersey,Hudson,9/14/2021 2:30,1,2687,3167,2808
New Jersey,Hudson,9/20/2021 5:30,1.25,424,427,425
New Jersey,Hudson,9/21/2021 4:15,1,1916,1916,1916
New Jersey,Hudson,9/21/2021 13:30,0.5,939,939,939
New Jersey,Hudson,9/22/2021 13:30,0.25,898,898,898
New Jersey,Hudson,9/23/2021 6:45,1.75,219,219,219
New Jersey,Hudson,9/24/2021 3:30,1,1428,1429,1428
New Jersey,Hudson,9/24/2021 10:15,1,419,421,420
New Jersey,Hudson,9/28/2021 20:15,4.5,348,355,352
New Jersey,Hudson,10/4/2021 21:30,2,605,5597,1857
New Jersey,Hudson,10/8/2021 18:15,1.5,287,333,318
New Jersey,Hudson,10/10/2021 17:00,0.5,435,435,435
New Jersey,Hudson,10/17/2021 4:15,0.25,244,244,244
New Jersey,Hudson,10/18/2021 22:45,0.5,2071,3230,2651
New Jersey,Hudson,10/19/2021 13:45,2.25,320,325,324
New Jersey,Hudson,10/26/2021 17:30,0.75,884,887,886
New Jersey,Hudson,10/30/2021 21:00,0.5,435,435,435
New Jersey,Hudson,11/4/2021 17:45,1.75,406,407,407
New Jersey,Hudson,11/5/2021 21:15,0.75,546,546,546
New Jersey,Hudson,11/7/2021 15:30,0.75,1264,1264,1264
New Jersey,Hudson,11/10/2021 2:15,0.25,388,388,388
New Jersey,Hudson,11/12/2021 18:45,0.25,2099,2099,2099
New Jersey,Hudson,11/19/2021 8:30,1.5,2260,2260,2260
New Jersey,Hudson,11/24/2021 19:00,0.25,857,857,857
New Jersey,Hudson,11/25/2021 20:45,0.75,203,241,216
New Jersey,Hudson,1/7/2022 16:00,1,905,905,905
New Jersey,Hudson,1/10/2022 2:45,0.5,1947,2047,1997
New Jersey,Hudson,1/12/2022 2:15,6,275,630,495
New Jersey,Hudson,1/12/2022 19:15,0.5,817,1366,1092
New Jersey,Hudson,1/17/2022 7:15,1,762,764,763
New Jersey,Hudson,1/17/2022 12:45,2.75,275,773,348
New Jersey,Hudson,1/18/2022 15:15,0.25,305,305,305
New Jersey,Hudson,1/18/2022 16:45,0.75,208,209,208
New Jersey,Hudson,1/20/2022 14:45,0.75,1816,1824,1820
New Jersey,Hudson,1/27/2022 4:45,0.75,304,1202,603
New Jersey,Hudson,1/27/2022 16:45,0.25,304,304,304
New Jersey,Hudson,1/29/2022 2:15,0.25,941,941,941
New Jersey,Hudson,1/29/2022 6:45,0.5,1059,1059,1059
New Jersey,Hudson,1/30/2022 21:00,15,231,235,233
New Jersey,Hudson,2/4/2022 0:30,0.75,1589,3175,2646
New Jersey,Hudson,2/4/2022 7:15,0.5,689,712,701
New Jersey,Hudson,2/6/2022 14:15,1,1213,1214,1214
New Jersey,Hudson,2/17/2022 21:00,0.25,646,646,646
New Jersey,Hudson,2/18/2022 8:45,2,1372,1389,1386
New Jersey,Hudson,2/22/2022 18:30,0.75,608,2187,1135
New Jersey,Hudson,2/23/2022 0:15,1.75,2253,2300,2269
New Jersey,Hudson,2/23/2022 20:15,0.25,456,456,456
New Jersey,Hudson,2/24/2022 19:45,0.25,436,436,436
New Jersey,Hudson,2/25/2022 9:00,0.75,826,826,826
New Jersey,Hudson,3/3/2022 11:30,1.25,484,484,484
New Jersey,Hudson,3/8/2022 4:30,0.25,2163,2163,2163
New Jersey,Hudson,3/13/2022 13:30,2,1721,1724,1723
New Jersey,Hudson,3/14/2022 14:45,0.25,1879,1879,1879
New Jersey,Hudson,3/15/2022 15:15,1,419,421,421
New Jersey,Hudson,3/19/2022 21:45,0.25,256,256,256
New Jersey,Hudson,3/24/2022 16:15,0.25,981,981,981
New Jersey,Hudson,3/28/2022 1:30,1,293,2561,1434
New Jersey,Hudson,3/28/2022 4:00,1.5,1623,1772,1743
New Jersey,Hudson,3/29/2022 0:45,0.25,1789,1789,1789
New Jersey,Hudson,4/8/2022 16:30,0.75,405,407,406
New Jersey,Hudson,4/10/2022 13:30,1.5,582,586,584
New Jersey,Hudson,4/12/2022 10:00,0.25,559,559,559
New Jersey,Hudson,4/14/2022 15:30,0.25,1890,1890,1890
New Jersey,Hudson,4/19/2022 2:45,1,504,504,504
New Jersey,Hudson,4/20/2022 1:00,0.5,212,212,212
New Jersey,Hudson,4/20/2022 17:15,0.5,770,770,770
New Jersey,Hudson,4/24/2022 11:15,1.5,209,225,222
New Jersey,Hudson,5/2/2022 14:00,0.25,335,335,335
New Jersey,Hudson,5/17/2022 18:30,0.25,345,345,345
New Jersey,Hudson,5/21/2022 19:45,0.5,1059,1059,1059
New Jersey,Hudson,5/22/2022 13:15,2,857,860,858
New Jersey,Hudson,5/23/2022 15:45,0.25,1084,1084,1084
New Jersey,Hudson,5/24/2022 17:30,0.25,538,538,538
New Jersey,Hudson,5/26/2022 15:15,0.25,473,473,473
New Jersey,Hudson,5/27/2022 22:00,0.25,1012,1012,1012
New Jersey,Hudson,5/28/2022 21:00,2,364,365,365
New Jersey,Hudson,6/1/2022 18:30,0.25,296,296,296
New Jersey,Hudson,6/2/2022 22:30,0.25,1411,1411,1411
New Jersey,Hudson,6/7/2022 2:45,0.25,908,908,908
New Jersey,Hudson,6/9/2022 3:30,0.25,1759,1759,1759
New Jersey,Hudson,6/10/2022 11:15,0.75,3039,6059,5036
New Jersey,Hudson,6/18/2022 10:30,0.5,200,200,200
New Jersey,Hudson,6/27/2022 3:30,0.5,203,203,203
New Jersey,Hudson,6/27/2022 9:30,4.25,624,1937,988
New Jersey,Hudson,6/27/2022 19:00,1.75,417,1840,621
New Jersey,Hudson,6/28/2022 10:00,0.75,672,843,786
New Jersey,Hudson,7/3/2022 14:00,0.25,1420,1420,1420
New Jersey,Hudson,7/6/2022 16:00,0.25,307,307,307
New Jersey,Hudson,7/7/2022 0:45,0.25,2684,2684,2684
New Jersey,Hudson,7/9/2022 5:15,1,1392,1485,1462
New Jersey,Hudson,7/9/2022 10:30,0.5,863,863,863
New Jersey,Hudson,7/24/2022 21:45,3.25,250,423,302
New Jersey,Hudson,7/25/2022 2:00,3.25,245,498,311
New Jersey,Hudson,7/25/2022 21:15,1.5,2313,2433,2407
New Jersey,Hudson,7/26/2022 17:30,1.5,545,820,694
New Jersey,Hudson,8/1/2022 2:00,1,664,672,670
New Jersey,Hudson,8/1/2022 17:00,0.5,647,648,648
New Jersey,Hudson,8/5/2022 22:00,1.75,841,2550,1097
New Jersey,Hudson,8/9/2022 21:00,0.25,2684,2684,2684
New Jersey,Hudson,8/9/2022 22:30,0.5,532,532,532
New Jersey,Hudson,8/9/2022 23:30,1.5,209,474,317
New Jersey,Hudson,8/10/2022 15:00,0.5,1661,1661,1661
New Jersey,Hudson,8/11/2022 15:15,0.25,2654,2654,2654
New Jersey,Hudson,8/22/2022 12:15,1.5,976,1010,998
New Jersey,Hudson,8/23/2022 7:15,1.25,1238,1251,1244
New Jersey,Hudson,8/24/2022 3:45,0.5,615,615,615
New Jersey,Hudson,8/26/2022 0:00,0.25,2265,2265,2265
New Jersey,Hudson,8/30/2022 14:15,0.75,552,552,552
New Jersey,Hudson,8/31/2022 1:45,1.75,1596,1597,1596
New Jersey,Hudson,8/31/2022 12:30,0.25,1909,1909,1909
New Jersey,Hudson,9/1/2022 0:00,0.25,768,768,768
New Jersey,Hudson,9/4/2022 4:45,1,2454,2454,2454
New Jersey,Hudson,9/4/2022 12:00,2,306,306,306
New Jersey,Hudson,9/4/2022 19:30,0.25,2827,2827,2827
New Jersey,Hudson,9/10/2022 0:15,0.25,1159,1159,1159
New Jersey,Hudson,9/11/2022 11:00,1.5,252,253,253
New Jersey,Hudson,9/13/2022 18:00,0.75,1020,1020,1020
New Jersey,Hudson,10/1/2022 15:45,0.25,680,680,680
New Jersey,Hudson,10/4/2022 0:30,0.25,1002,1002,1002
New Jersey,Hudson,10/4/2022 12:00,0.25,449,449,449
New Jersey,Hudson,10/6/2022 18:00,0.25,318,318,318
New Jersey,Hudson,10/9/2022 1:00,0.75,2687,2687,2687
New Jersey,Hudson,10/9/2022 5:45,0.25,703,703,703
New Jersey,Hudson,10/9/2022 15:15,0.75,200,201,200
New Jersey,Hudson,10/16/2022 12:45,1.5,351,417,395
New Jersey,Hudson,10/16/2022 17:30,1.25,226,226,226
New Jersey,Hudson,10/18/2022 13:30,5.25,466,667,524
New Jersey,Hudson,10/18/2022 19:00,3.75,468,475,471
New Jersey,Hudson,10/19/2022 9:45,3,544,549,546
New Jersey,Hudson,10/25/2022 20:30,0.5,824,824,824
New Jersey,Hudson,10/26/2022 8:30,1.25,527,529,528
New Jersey,Hudson,10/27/2022 2:15,4,431,432,431
New Jersey,Hudson,11/9/2022 20:15,1,1790,1791,1791
New Jersey,Hudson,11/18/2022 15:30,0.25,1708,1708,1708
New Jersey,Hudson,11/22/2022 3:15,0.75,5149,8874,6414
New Jersey,Hudson,11/24/2022 2:15,1,490,491,490
New Jersey,Hudson,11/29/2022 9:45,0.75,3072,3075,3074
New Jersey,Hudson,11/29/2022 10:45,0.25,4911,4911,4911
New Jersey,Hudson,12/1/2022 3:00,0.25,988,988,988
New Jersey,Hudson,12/2/2022 8:30,0.5,3958,3958,3958
New Jersey,Hudson,12/7/2022 8:45,0.25,553,553,553
New Jersey,Hudson,12/23/2022 22:15,1.75,965,967,966
New Jersey,Hudson,12/24/2022 2:30,0.25,1007,1007,1007
New Jersey,Hudson,12/27/2022 6:30,1.5,2276,4472,2646
New Jersey,Hudson,1/1/2023 2:30,0.5,437,440,439
New Jersey,Hudson,1/4/2023 8:45,1.25,1076,1080,1078
New Jersey,Hudson,1/13/2023 15:30,2,206,3388,1073
New Jersey,Hudson,1/13/2023 19:45,0.25,5200,5200,5200
New Jersey,Hudson,1/17/2023 22:00,1.5,506,527,513
New Jersey,Hudson,1/20/2023 14:15,1,1953,1988,1971
New Jersey,Hudson,2/1/2023 12:00,1.75,612,751,662
New Jersey,Hudson,2/1/2023 14:30,2,581,4189,1032
New Jersey,Hudson,2/2/2023 1:15,0.75,2398,2398,2398
New Jersey,Hudson,2/2/2023 3:15,1,713,814,738
New Jersey,Hudson,2/4/2023 10:30,0.5,1289,1289,1289
New Jersey,Hudson,2/8/2023 15:30,7.25,482,1602,643
New Jersey,Hudson,2/10/2023 16:00,0.5,731,750,741
New Jersey,Hudson,2/11/2023 2:15,0.25,200,200,200
New Jersey,Hudson,2/11/2023 9:45,2.5,234,234,234
New Jersey,Hudson,2/14/2023 2:00,0.25,684,684,684
New Jersey,Hudson,2/16/2023 10:00,0.5,520,520,520
New Jersey,Hudson,2/27/2023 12:45,0.5,455,455,455
New Jersey,Hudson,3/6/2023 7:15,0.5,14078,14078,14078
New Jersey,Hudson,3/8/2023 7:15,0.25,1068,1068,1068
New Jersey,Hudson,3/8/2023 18:30,0.5,469,469,469
New Jersey,Hudson,3/14/2023 16:30,0.75,469,469,469
New Jersey,Hudson,3/14/2023 17:30,3.25,279,1387,520
New Jersey,Hudson,3/22/2023 3:45,0.25,1700,1700,1700
New Jersey,Hudson,3/25/2023 10:15,1,1438,1439,1439
New Jersey,Hudson,3/25/2023 12:00,0.25,5067,5067,5067
New Jersey,Hudson,3/31/2023 8:30,0.25,581,581,581
New Jersey,Hudson,3/31/2023 17:15,0.25,814,814,814
New Jersey,Hudson,4/1/2023 23:30,3.5,283,399,345
New Jersey,Hudson,4/3/2023 21:30,0.75,207,207,207
New Jersey,Hudson,4/5/2023 5:15,1.5,244,244,244
New Jersey,Hudson,4/12/2023 1:15,0.25,304,304,304
New Jersey,Hudson,4/13/2023 20:15,1.5,1581,1626,1604
New Jersey,Hudson,4/15/2023 22:45,1.25,412,464,433
New Jersey,Hudson,4/16/2023 11:30,0.25,366,366,366
New Jersey,Hudson,4/23/2023 10:45,1,570,570,570
New Jersey,Hudson,4/24/2023 19:30,2.25,729,1327,942
New Jersey,Hudson,4/29/2023 7:30,1,1118,2235,1677
New Jersey,Hudson,4/29/2023 15:00,0.25,1758,1758,1758
New Jersey,Hudson,4/29/2023 16:00,0.5,1759,1759,1759
New Jersey,Hudson,4/29/2023 21:30,5.25,450,696,499
New Jersey,Hudson,4/30/2023 4:15,0.25,626,626,626
New Jersey,Hudson,4/30/2023 20:15,3.5,3909,10678,9415
New Jersey,Hudson,5/3/2023 22:00,0.25,230,230,230
New Jersey,Hudson,5/5/2023 11:30,0.25,916,916,916
New Jersey,Hudson,5/5/2023 12:30,0.5,965,965,965
New Jersey,Hudson,5/10/2023 13:45,0.5,245,245,245
New Jersey,Hudson,5/18/2023 7:00,0.25,728,728,728
New Jersey,Hudson,5/18/2023 10:00,0.25,1699,1699,1699
New Jersey,Hudson,5/20/2023 20:15,0.25,301,301,301
New Jersey,Hudson,5/30/2023 19:45,2.5,696,712,700
New Jersey,Hudson,6/9/2023 10:30,1.25,1026,1104,1058
New Jersey,Hudson,6/10/2023 15:15,0.25,1424,1424,1424
New Jersey,Hudson,6/13/2023 0:00,3.5,498,717,607
New Jersey,Hudson,6/13/2023 4:15,0.5,1023,1023,1023
New Jersey,Hudson,6/13/2023 17:30,0.25,691,691,691
New Jersey,Hudson,6/17/2023 23:45,0.5,1061,1061,1061
New Jersey,Hudson,6/22/2023 2:00,0.75,503,503,503
New Jersey,Hudson,6/24/2023 3:15,3.25,546,1606,1524
New Jersey,Hudson,6/29/2023 23:15,1.75,622,2445,1733
New Jersey,Hudson,6/30/2023 2:30,0.25,339,339,339
New Jersey,Hudson,7/3/2023 5:15,0.25,2362,2362,2362
New Jersey,Hudson,7/3/2023 8:00,1,210,210,210
New Jersey,Hudson,7/6/2023 16:15,0.75,1027,2465,1516
New Jersey,Hudson,7/7/2023 3:30,1.5,309,927,701
New Jersey,Hudson,7/11/2023 17:45,0.25,1847,1847,1847
New Jersey,Hudson,7/11/2023 21:45,2.5,662,1743,1466
New Jersey,Hudson,7/13/2023 16:15,0.5,1653,1653,1653
New Jersey,Hudson,7/13/2023 18:45,2.25,212,691,489
New Jersey,Hudson,7/14/2023 12:30,0.5,3222,3222,3222
New Jersey,Hudson,7/15/2023 5:15,1.25,419,420,420
New Jersey,Hudson,7/21/2023 5:15,0.75,1522,1522,1522
New Jersey,Hudson,7/25/2023 15:45,1.75,1332,1356,1346
New Jersey,Hudson,7/27/2023 15:00,0.5,796,796,796
New Jersey,Hudson,7/27/2023 21:00,1.25,749,950,801
New Jersey,Hudson,7/29/2023 11:30,0.75,217,217,217
New Jersey,Hudson,7/29/2023 23:45,2,2025,2129,2095
New Jersey,Hudson,7/30/2023 2:00,0.25,657,657,657
New Jersey,Hudson,8/2/2023 23:45,0.25,654,654,654
New Jersey,Hudson,8/10/2023 6:45,0.5,544,544,544
New Jersey,Hudson,8/12/2023 3:45,0.75,1877,1877,1877
New Jersey,Hudson,8/13/2023 7:00,3.5,420,1810,629
New Jersey,Hudson,8/15/2023 0:15,1.75,879,883,881
New Jersey,Hudson,8/16/2023 8:30,1.25,224,224,224
New Jersey,Hudson,8/17/2023 4:15,0.5,704,704,704
New Jersey,Hudson,8/17/2023 18:30,1,220,1955,783
New Jersey,Hudson,8/22/2023 0:00,0.5,699,699,699
